,NO_Detail,NH3_Detail,NO_Overall,NH3_Overall,Time,temperature
90,0.00019999849999999999,0.0003,0.0002,0.0003,,
91,0.00019999832514798246,0.0003,0.0002,0.0003,,
92,0.0001999982,0.0003,0.0002,0.0003,,
93,0.000199998,0.0003,0.0002,0.0003,,
94,0.0001999979,0.0003,0.0002,0.0003,,
95,0.00019999771988482457,0.0003,0.0002,0.0003,,
96,0.00019999759999999998,0.0003,0.0002,0.0003,,
97,0.00019999740000000002,0.0003,0.0002,0.0003,,
98,0.00019999729999999998,0.0003,0.0002,0.0003,,
99,0.0001999971,0.0003,0.0002,0.0003,,
100,0.0002,0.0003,0.0002,0.0003,,
101,0.0001999998883058772,0.0003,0.0002,0.0003,,
102,0.00019999970000000002,0.0003,0.0001999999,0.0002999999,,
103,0.00019999959999999998,0.0003,0.0001999999,0.0002999999,,
104,0.0001999995,0.0003,0.0001999999,0.0002999999,,
105,0.0001999993830427193,0.0003,0.0001999999,0.0002999999,,
106,0.00019999919999999998,0.0003,0.0001999998,0.0002999998,,
107,0.0001999991,0.0003,0.0001999998,0.0002999998,,
108,0.00019999900000000002,0.0003,0.0001999998,0.0002999998,,
109,0.0001999988,0.0003,0.00019999970000000002,0.00029999970000000003,,
110,0.0001999987,0.0003,0.00019999970000000002,0.00029999970000000003,,
111,0.0001999986,0.0003,0.00019999970000000002,0.00029999970000000003,,
112,0.0001999984,0.0003,0.00019999970000000002,0.00029999970000000003,,
113,0.00019999830000000003,0.0003,0.00019999959999999998,0.0002999996,,
114,0.0001999982,0.0003,0.00019999959999999998,0.0002999996,,
115,0.00019999801988482456,0.0003,0.00019999959999999998,0.0002999996,,
116,0.0001999979,0.0003,0.0001999995,0.0002999995,,
117,0.0001999978,0.0003,0.0001999995,0.0002999995,,
118,0.00019999764093745612,0.0003,0.0001999995,0.0002999995,,
119,0.0001999975,0.0003,0.0001999995,0.0002999995,,
120,0.0002,0.0003,0.0002,0.0003,,
121,0.0001999998883058772,0.0003,0.000199999480911807,0.000299999480911807,,
122,0.00019999970000000002,0.0003,0.00019999905528461404,0.00029999905528461403,,
123,0.00019999959999999998,0.0003,0.00019999852965742104,0.00029999852965742105,,
124,0.00019999940935850875,0.0002999999,0.00019999810402956142,0.00029999810402956144,,
125,0.00019999930000000001,0.0002999999,0.0001999975784023684,0.0002999975784023684,,
126,0.00019999915672692982,0.0002999999,0.00019999715277517545,0.00029999715277517547,,
127,0.00019999900000000002,0.0002999999,0.00019999662714798245,0.00029999662714798244,,
128,0.0001999989,0.0002999999,0.00019999620152078945,0.00029999620152078944,,
129,0.0001999987,0.0002999998,0.0001999956758935965,0.00029999567589359647,,
130,0.0001999986,0.0002999998,0.0001999952502664035,0.0002999952502664035,,
131,0.00019999842514798244,0.0002999998,0.00019999472463921053,0.00029999472463921055,,
132,0.00019999830000000003,0.0002999998,0.00019999429901201754,0.0002999942990120175,,
133,0.0001999981725164035,0.0002999998,0.00019999377338482456,0.0002999937733848246,,
134,0.000199998,0.0002999998,0.0001999933477576316,0.0002999933477576316,,
135,0.0001999979,0.00029999970000000003,0.0001999928221304386,0.0002999928221304386,,
136,0.0001999977,0.00029999970000000003,0.00019999239650324562,0.00029999239650324567,,
137,0.00019999759999999998,0.00029999970000000003,0.00019999187087605262,0.00029999187087605264,,
138,0.00019999744093745616,0.00029999970000000003,0.0001999914,0.00029999139999999997,,
139,0.00019999729999999998,0.00029999970000000003,0.00019999091399860904,0.0002999909139986091,,
140,0.0002,0.0003,0.0002,0.0003,,
141,0.0001999996883058772,0.00029999988830587716,0.00019999430911807017,0.00029999430911807016,,
142,0.00019999930000000001,0.00029999970000000003,0.00019998865284614036,0.0002999886528461404,,
143,0.00019999893567429825,0.0002999995356742983,0.00019998302622979824,0.00029998302622979826,,
144,0.00019999860935850875,0.0002999994,0.00019997734432517544,0.0002999773443251754,,
145,0.0001999982830427193,0.0002999992830427193,0.00019997166242605264,0.0002999716624260526,,
146,0.0001999979,0.0002999991,0.00019996598052692983,0.0002999659805269298,,
147,0.00019999753041114035,0.0002999989304111403,0.00019996029862780703,0.000299960298627807,,
148,0.00019999720409535088,0.0002999988,0.0001999546167286842,0.0002999546167286842,,
149,0.00019999687777956139,0.0002999986,0.00019994895891929822,0.00029994895891929826,,
150,0.0001999965,0.0002999985,0.00019994335291210525,0.00029994335291210524,,
151,0.00019999612514798245,0.0002999983251479825,0.00019993767101298248,0.0002999376710129825,,
152,0.000199995798832193,0.000299998198832193,0.00019993198911385965,0.00029993198911385964,,
153,0.0001999954725164035,0.000299998,0.0001999263071964035,0.0002999263071964035,,
154,0.0001999951,0.0002999979,0.0001999206252972807,0.0002999206252972807,,
155,0.00019999471988482457,0.0002999977,0.00019991502127105263,0.0002999150212710526,,
156,0.00019999439356903508,0.00029999759356903505,0.00019990936148070175,0.0002999093614807017,,
157,0.0001999940672532456,0.0002999974,0.00019990367958157897,0.00029990367958157896,,
158,0.0001999937,0.0002999972409374561,0.00019989799768245614,0.0002998979976824561,,
159,0.0001999934,0.0002999971,0.00019989233991476007,0.0002998923399147601,,
160,0.0002,0.0003,0.0002,0.0003,,
161,0.00019999835322385964,0.00029999897661192983,0.0001999494675174737,0.00029994946751747367,,
162,0.00019999658597078947,0.0002999978239805263,0.0001998989072677928,0.0002998989072677928,,
163,0.00019999480702368423,0.0002999967713491228,0.000199848346973166,0.000299848346973166,,
164,0.00019999302807657894,0.0002999956187177193,0.00019979788667789472,0.0002997978866778947,,
165,0.00019999123217263157,0.00029999454912947365,0.00019974742630736843,0.0002997474263073684,,
166,0.00019998942690982455,0.00029999341345491226,0.00019969696593684212,0.0002996969659368421,,
167,0.00019998762164701755,0.0002999922608235088,0.00019964650556631577,0.0002996465055663158,,
168,0.00019998581638421055,0.0002999911081921053,0.0001995960450382068,0.00029959604503820673,,
169,0.00019998403334105263,0.00029999005556070174,0.0001995456846266736,0.0002995456846266736,,
170,0.0001999822543939474,0.0002999889029292983,0.00019949532413473682,0.00029949532413473684,,
171,0.00019998047544684213,0.00029998775029789476,0.0001994449636042105,0.0002994449636042105,,
172,0.00019997869533298245,0.00029998659766649125,0.00019939460307206875,0.00029939460307206876,,
173,0.00019997681755263156,0.00029998551755263157,0.000199344269025,0.000299344269025,,
174,0.00019997503860052634,0.00029998439240035087,0.00019929398176899438,0.0002992939817689944,,
175,0.00019997325965342107,0.00029998323976894735,0.00019924372116210526,0.0002992436990666667,,
176,0.00019997147427508775,0.00029998208713754383,0.00019919346046592007,0.00029919346046592007,,
177,0.00019996960175921053,0.00029998093450614037,0.00019914322890381505,0.0002991431997343815,,
178,0.00019996782281210527,0.00029997982281210526,0.00019909299380489674,0.00029909299380489676,,
179,0.000199966,0.0002999787,0.00019904284034346243,0.00029904275427990586,,
180,0.0002,0.0003,0.0002,0.0003,,
181,0.00019999016612631582,0.00029999313628842106,0.00019964451475178602,0.000299644514751786,,
182,0.00019997920180893285,0.0002999854298635234,0.0001992901037146099,0.0002992900589950179,,
183,0.00019996798485984212,0.00029997753513171053,0.00019893662341138716,0.0002989365937634536,,
184,0.00019995660592578946,0.00029996954976421053,0.00019858418467132348,0.0002985840886842851,,
185,0.0001999452269880702,0.0002999615456736842,0.00019823267746436123,0.0002982326558413693,,
186,0.0001999336480136842,0.0002999534076463158,0.0001978822233222308,0.0002978821233222308,,
187,0.0001999220690759649,0.0002999452561881579,0.000197532692553436,0.00029753269255343597,,
188,0.0001999104901382456,0.0002999369655550877,0.00019718416411555823,0.00029718416266138694,,
189,0.00019989878898236843,0.0002999287445094737,0.00019683663424149224,0.0002968366100509491,,
190,0.00019988703226280703,0.00029992042346385964,0.00019649010730375224,0.0002964900073037522,,
191,0.00019987525328842105,0.00029991210239157894,0.00019614450554659312,0.00029614440554659314,,
192,0.00019986347435070172,0.00029990378134596494,0.00019579995567594168,0.0002957997568123143,,
193,0.00019985166792121974,0.0002998953602930224,0.00019545623301893164,0.0002954561062290834,,
194,0.0001998398164385965,0.0002998870392280702,0.00019511355831107344,0.00029511345831107345,,
195,0.0001998279375008772,0.00029987861818245613,0.00019477181193191238,0.0002947717119319124,,
196,0.00019981605209587719,0.00029987009711017547,0.00019443106602321344,0.00029443086602321347,,
197,0.00019980414684280702,0.00029986167606456144,0.00019409119301620108,0.0002940910224387766,,
198,0.00019979224155140354,0.00029985325499228064,0.00019375232478934648,0.0002937521247893465,,
199,0.00019978029999999998,0.0002998448,0.00019341435915251818,0.00029341415915251813,,
200,0.0002,0.0003,0.0002,0.0003,,
201,0.00019993184287031579,0.0002999485454645,0.00019796339836427156,0.0002979631792703316,,
202,0.00019983030634711585,0.00029987120626563327,0.00019595974565497838,0.0002959592456549784,,
203,0.0001997101371998433,0.00029977893850897046,0.0001939882265388822,0.00029398752653888216,,
204,0.0001995756855372807,0.0002996751227741228,0.0001920482497462508,0.00029204734974625076,,
205,0.00019943015744298246,0.00029956234109210526,0.0001901391704376578,0.00029013804870118594,,
206,0.0001992761697187719,0.0002994425806494737,0.0001882602387005987,0.0002882588387005987,,
207,0.0001991154369710526,0.0002993172669257895,0.00018641058723247082,0.0002864089141111517,,
208,0.00019894921707824562,0.00029918733219298245,0.00018458963052912328,0.0002845877305291233,,
209,0.0001987783006958888,0.0002990533759256514,0.0001827970102999585,0.0002827948857540549,,
210,0.00019860360349260208,0.0002989161956013302,0.00018103178819413004,0.00028102948819413006,,
211,0.00019842548694188762,0.00029877597386324855,0.00017929337574211255,0.0002792908757421126,,
212,0.0001982442060875576,0.00029863298895674577,0.000177581323813585,0.00027757852381358496,,
213,0.00019806013629648214,0.00029848744041681397,0.00017589507355198446,0.00027589207355198446,,
214,0.0001978734033203185,0.000298339482464006,0.00017423400897502493,0.00027423075569344807,,
215,0.00019768410715906667,0.00029818921396312746,0.00017259745695656064,0.0002725940569565607,,
216,0.00019749244658937297,0.0002980367275315992,0.0001709850817007842,0.0002709813865407379,,
217,0.00019729845615400608,0.00029788201110939565,0.00016939636032322516,0.0002693925296895771,,
218,0.00019710215416312123,0.00029772518333049704,0.00016783077828188344,0.00026782672184693144,,
219,0.0001969037,0.0002975662,0.00016628771277806518,0.00026628341277806517,,
220,0.0002,0.0003,0.0002,0.0003,,
221,0.00019884164834581676,0.00029904031902572536,0.00019041051122922057,0.000290370696807807,,
222,0.00019117837869332346,0.00029253559668016005,0.00018153801402274916,0.00028145944250939123,,
223,0.0001803098173810231,0.00028277343386656664,0.00017330697516523212,0.0002731903652991955,,
224,0.00017124561943670128,0.00027399756904989406,0.00016565258549779748,0.0002654987410522806,,
225,0.0001635141544337586,0.0002659965680884856,0.0001585222696442816,0.0002583320394401176,,
226,0.00015663429812556601,0.0002584573066258082,0.00015186304590473115,0.0002516371272441329,,
227,0.00015035261870715105,0.00025122168432619433,0.00014563075688490002,0.0002453698770791791,,
228,0.00014452521456285457,0.00024420862492206374,0.00013978725261683326,0.00023949206134004966,,
229,0.00013906802563538122,0.0002373792212281755,0.00013430165632389123,0.00023397280353308598,,
230,0.00013391215025473124,0.00023070397624468946,0.00012914039878809903,0.00022877843466163157,,
231,0.00012901518739271916,0.00022417016607366861,0.0001242767712850427,0.00022388224618727205,,
232,0.00012434541996660543,0.000217771019567872,0.00011968701779388423,0.00021926058602952537,,
233,0.00011988002278664934,0.00021150366044488691,0.00011535133837094864,0.0002148933728582453,,
234,0.00011559709514194353,0.00020536426219316682,0.00011124817138059673,0.000210759222887059,,
235,0.0001114808572946931,0.00019935141723479411,0.00010736019144069553,0.00020684074678155754,,
236,0.00010751874541172751,0.00019346427378922782,0.00010367208125205243,0.0002031226116831358,,
237,0.00010370100269901929,0.0001877025543441074,0.00010017033777137664,0.00019959125021811285,,
238,0.00010001761944156117,0.00018206436132781149,9.684068311669429e-05,0.00019623243110433416,,
239,9.646106e-05,0.00017654849999999999,9.367115044540051e-05,0.0001930341109609583,,
240,0.0002,0.0003,0.0002,0.0003,,
241,0.0001740379685610874,0.00027494151559692584,0.00016636411045869428,0.00026159930440371713,,
242,0.00013999722149481272,0.00023623848372163444,0.00014160127176165012,0.00023252041177063113,,
243,0.00011994251690824216,0.00020888010842379866,0.0001227284216338782,0.000209697779696489,,
244,0.00010466857770930889,0.00018564659878564797,0.00010795005712574788,0.00019127447316318058,,
245,9.217690615769011e-05,0.0001651178379472727,9.614144730526176e-05,0.00017608092498621244,,
246,8.16243321384741e-05,0.000146693111506658,8.651323592053005e-05,0.00016328862112412326,,
247,7.257032423985002e-05,0.00013003280664536056,7.854350574014476e-05,0.00015234676057910548,,
248,6.47588860526843e-05,0.00011492313686134658,7.186311781135418e-05,0.00014286310932476904,,
249,5.801630080900283e-05,0.00010120911652955119,6.620687902640673e-05,0.00013455423033754458,,
250,5.220037280440168e-05,8.875322336332056e-05,6.13645728472326e-05,0.000127193008765487,,
251,4.720235954803602e-05,7.745262254641716e-05,5.718432466029858e-05,0.00012061431220452725,,
252,4.293099213181627e-05,6.72255118856397e-05,5.355039104623496e-05,0.00011469180810473598,,
253,3.930930779590979e-05,5.8010004193482315e-05,5.03709544556225e-05,0.00010932408688872038,,
254,3.6257040832477714e-05,4.973866989343055e-05,4.757017793412156e-05,0.00010442668985109908,,
255,3.3705232703377255e-05,4.2358827968126375e-05,4.5089770014446826e-05,9.993420520613516e-05,,
256,3.159202857517133e-05,3.582267027189246e-05,4.288374740441687e-05,9.579487171326379e-05,,
257,2.9858733115217632e-05,3.0083558033846264e-05,4.091237052967293e-05,9.196328942722908e-05,,
258,2.8448378395624878e-05,2.5082587797773753e-05,3.9142719865799896e-05,8.84014374294395e-05,,
259,2.731152e-05,2.076222e-05,3.754808033398891e-05,8.507825412305965e-05,,
260,0.0002,0.0003,0.0002,0.0003,,
261,0.00013122261986445012,0.0002121223537802047,0.00011108619799164364,0.00014890135817282547,,
262,9.11786699583467e-05,0.00014038343185677669,8.532662742074e-05,8.864656688238177e-05,,
263,6.977496309972019e-05,9.153655216827901e-05,7.429411003997235e-05,5.6258161609272936e-05,,
264,5.74141785605809e-05,5.687106701390537e-05,6.86324067449083e-05,3.679302870707911e-05,,
265,5.061446426326075e-05,3.352156539571918e-05,6.542104215990969e-05,2.448329022110925e-05,,
266,4.70932620430375e-05,1.8889600005257272e-05,6.347161410056839e-05,1.644016539883159e-05,,
267,4.5398279625029784e-05,1.0315379971847123e-05,6.224111200131529e-05,1.1099999705731596e-05,,
268,4.4678638913886785e-05,5.530801518001651e-06,6.14453294420759e-05,7.524407158762535e-06,,
269,4.4458914620911777e-05,2.9477952055664154e-06,6.092173023282396e-05,5.115505215283032e-06,,
270,4.447565053813323e-05,1.5661247728430964e-06,6.0572341339674545e-05,3.482101976861415e-06,,
271,4.45933568034348e-05,8.334259576295481e-07,6.033746447319622e-05,2.3718953168656872e-06,,
272,4.474380945259922e-05,4.4543389191507645e-07,6.01791266240138e-05,1.6178094277235726e-06,,
273,4.489526151567376e-05,2.400243594298869e-07,6.007180703915055e-05,1.1040849138610507e-06,,
274,4.503413169958576e-05,1.2992591440767166e-07,5.9998830887521516e-05,7.534821174688875e-07,,
275,4.515597220769149e-05,7.035043923670715e-08,5.994913717494562e-05,5.141964283444504e-07,,
276,4.5260534520018325e-05,3.8121294866141496e-08,5.991538472163066e-05,3.5133567030727103e-07,,
277,4.5349167205866966e-05,2.0959817671116183e-08,5.9892320578931546e-05,2.399906088577178e-07,,
278,4.542404701598459e-05,1.170960752377376e-08,5.987657408471101e-05,1.6388229951965276e-07,,
279,4.548754e-05,6.413819000000001e-09,5.9865810686524526e-05,1.1185728886055302e-07,,
280,0.0002,0.0003,0.0002,0.0003,,
281,0.00010456608353830988,0.00010690134258067666,0.00012323642135952622,0.00012089154220526878,,
282,8.377000666210669e-05,2.2770774111418064e-05,0.00010494714825018074,5.709267325802553e-05,,
283,8.125685098883673e-05,4.578505064949344e-06,9.82232866906024e-05,2.8233533931563248e-05,,
284,8.140279322778301e-05,1.0558615763537661e-06,9.528872841917147e-05,1.422203605775207e-05,,
285,8.179896549319525e-05,2.7797239768301154e-07,9.390508529921789e-05,7.2448173462171755e-06,,
286,8.210972757546961e-05,7.885854997047935e-08,9.322151058698333e-05,3.701550141616215e-06,,
287,8.23263388016995e-05,2.3522377204545693e-08,9.287750841152304e-05,1.8928619359118297e-06,,
288,8.247775719769456e-05,7.477675416846878e-09,9.27032070821597e-05,9.696359217112743e-07,,
289,8.258807699792175e-05,2.5564545909878904e-09,9.261442868245227e-05,4.976497833180367e-07,,
290,8.267281873804826e-05,8.789115621014477e-10,9.256891074637888e-05,2.551990577818572e-07,,
291,8.274082965528245e-05,2.616157969843796e-10,9.254556358131751e-05,1.3072878733353736e-07,,
292,8.279715568661581e-05,5.859640549640773e-11,9.253363778800202e-05,6.709020024168089e-08,,
293,8.284497237998157e-05,1.581102196717867e-11,9.252752362605628e-05,3.4508454320900734e-08,,
294,8.288636306896226e-05,5.780361859526028e-12,9.252439032486382e-05,1.7777671630622478e-08,,
295,8.292269248385923e-05,3.3408363229895014e-13,9.252277275172924e-05,9.149139862438598e-09,,
296,8.29549085898626e-05,-2.620034381199156e-13,9.252194441028156e-05,4.716413318616748e-09,,
297,8.298372424019736e-05,4.685522526281501e-13,9.252151857549768e-05,2.4374459460180804e-09,,
298,8.300967241814972e-05,1.2655818356717006e-13,9.252129625191211e-05,1.2555475966230996e-09,,
299,8.30332e-05,-4.57113e-14,9.252117845845574e-05,6.433734376080422e-10,,
300,0.0002,0.0003,0.0002,0.0003,,
301,0.0001333405163197689,1.2477494402912557e-05,0.00014328088399232546,8.808547727587677e-05,,
302,0.00013402207357782658,4.969907591027182e-07,0.00013313064883154155,2.8928835189197764e-05,,
303,0.0001347515312525758,3.9036956207264945e-08,0.00013029288598405812,9.716881126657431e-06,,
304,0.00013512045697018385,3.773305908963299e-09,0.0001293900457578046,3.2840002853667194e-06,,
305,0.00013534329902780868,4.502815490819945e-10,0.00012909144047689155,1.1199654237144906e-06,,
306,0.00013549734805892486,6.236735735195816e-11,0.00012899016961048868,3.8120726651375364e-07,,
307,0.00013561189970045853,-3.5747577460102925e-12,0.00012895570890943163,1.2944522175898007e-07,,
308,0.00013570046456483142,1.1878142749455929e-12,0.0001289439780457105,4.410537005917299e-08,,
309,0.0001357709306013782,-2.917199320652727e-12,0.00012894004885787794,1.5085664906118977e-08,,
310,0.00013582810223183208,-9.724052564307534e-12,0.00012893867103056918,5.145589607207467e-09,,
311,0.00013587539284657033,6.0436756319850256e-12,0.00012893820881546865,1.7502880516875543e-09,,
312,0.00013591492416068982,2.7102768407367156e-12,0.0001289381,6.086519021314405e-10,,
313,0.0001359484123351967,-6.915833857108957e-12,0.000128938,2.1956150260529786e-10,,
314,0.00013597686253637818,2.29914893751346e-12,0.000128938,3.09263727001395e-11,,
315,0.00013600116481913966,6.195663704643825e-12,0.000128938,-5.995379983696666e-11,,
316,0.00013602209810621244,-4.3189724161639e-12,0.000128938,-7.60818245813153e-11,,
317,0.0001360401416496074,-2.9677683072986724e-12,0.000128938,-8.290340795125528e-11,,
318,0.00013605577423549773,4.912637039002357e-12,0.000128938,-7.909395259975054e-11,,
319,0.0001360692,2.4688150000000003e-12,0.000128938,-8.09268631754359e-11,,
320,0.0002,0.0003,0.0002,0.0003,,
321,0.00019204373098625536,5.471278312003798e-07,0.00017120080446254127,5.5026379509485156e-05,,
322,0.0001935261890082391,4.509628324805051e-09,0.00016788526322896258,1.056554541437057e-05,,
323,0.00019406293632541277,7.590067115742698e-11,0.00016730244784074288,2.0291298188806065e-06,,
324,0.00019434138035496636,2.53994032467901e-12,0.00016719239705664967,3.887809655409797e-07,,
325,0.00019450786561872775,1.7841839108860862e-13,0.00016717143671300246,7.566701599276884e-08,,
326,0.00019461691882985866,-1.1841511199580283e-14,0.00016716742748562423,1.4688063714565972e-08,,
327,0.00019469300154014067,2.0780576783894333e-15,0.000167166615876216,2.8792748505439718e-09,,
328,0.00019474870566300043,-1.5141469249666922e-14,0.0001671664,5.696405119724619e-10,,
329,0.0001947907015809158,-1.1598702840410982e-15,0.0001671664,1.1641176692027904e-10,,
330,0.00019482303985424398,2.9315008344316736e-17,0.0001671664,2.4341806961118927e-11,,
331,0.00019484835157887706,1.1974833346764164e-16,0.0001671664,-3.608900677775582e-11,,
332,0.00019486856612996065,8.561975936504824e-17,0.0001671664,-1.360679120175699e-10,,
333,0.00019488494144555594,6.205017436494716e-17,0.0001671664,-2.386037512739343e-10,,
334,0.00019489830070804068,4.6277222269350727e-17,0.0001671664,-3.179358029715612e-10,,
335,0.00019490943146883505,3.304883812099874e-17,0.0001671664,-3.791010789830496e-10,,
336,0.00019491872160715696,2.4032396180629405e-17,0.0001671664,-4.235512792316757e-10,,
337,0.00019492655014188056,1.7446060155888448e-17,0.0001671664,-4.675113262148977e-10,,
338,0.00019493325056366498,1.4044305220579826e-17,0.0001671664,-4.997349567590014e-10,,
339,0.0001949389,1.216453e-17,0.0001671664,-5.224759375483804e-10,,
340,0.0002,0.0003,0.0002,0.0003,,
341,0.0002477060854744394,1.0987114651813688e-08,0.00020507134086319482,2.7962594025505415e-05,,
342,0.00024887580926900046,3.0179792002203495e-11,0.0002054575849423362,2.5371207277292362e-06,,
343,0.0002492234478355472,-2.717629404493723e-12,0.0002054921195098543,2.2658472049146067e-07,,
344,0.0002493825364909235,2.7328800620151593e-13,0.00020549520416432342,2.015531639049792e-08,,
345,0.00024947630414993613,1.5241910871753664e-14,0.0002054955,1.8643798350341157e-09,,
346,0.0002495397583215744,4.81992174173079e-16,0.0002054955,1.857706396054919e-10,,
347,0.0002495859947724271,-2.11929709390232e-16,0.0002054955,1.0811720598094115e-11,,
348,0.00024962091604050196,2.1031514311869592e-17,0.0002054955,-1.864278048263407e-11,,
349,0.0002496477977958736,2.625750449395407e-17,0.0002054955,-4.0352652330978926e-11,,
350,0.0002496691061936406,2.79302891625306e-17,0.0002054955,-5.7138139401681026e-11,,
351,0.0002496861991740017,1.9526913760159187e-16,0.0002054955,-7.372518352938073e-11,,
352,0.000249700134757086,4.465556566267617e-17,0.0002054955,-8.972433228599745e-11,,
353,0.0002497116389982067,-8.72378487482766e-17,0.0002054955,-1.0406549443868876e-10,,
